Noblesse Lifestyle Group e-commerce product list ,,, ,   ,,, ,,,,,Details,,,*Separate tab,,
Brand,Product,Type,Thread Count,Size (cm),Price (HKD),Weight (g),Description 1,Description 2,Description 3,,,Cover,Fabric,Filling,Washing instructions,Warmth,Origin
Noblesse Collection,duvet cover,Cording,1010,260x220/260x240,"14,200",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Cording,1010,290x240,"16,800",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Cording,1010,90x200x38,"6,400",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Cording,1010,120x200x38,"6,400",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Cording,1010,150x200x38,"7,000",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Cording,1010,180x200x38,"7,700",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Cording,1010,200x200x38,"8,200",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Cording,1010,215x215x38,"9,300",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,180x300,"5,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,180x310,"5,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,240x300,"7,400",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,240x310,"7,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,270x300,"8,700",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,270x310,"8,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,300x310,"11,200",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Cording,1010,330x310,"12,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Cording,1010,30x40,"1,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Cording,1010,50x70,"2,000",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Cording,1010,50x85,"2,100",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Cording,1010,65x65,"2,400",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,300,155x220/155x240,"2,500",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,300,200x200/200x220,"3,400",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,300,240x220,"4,300",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,300,260x220/260x240,"4,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,300,290x240,"5,800",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,300,90x200x38,"2,000",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,300,120x200x38,"2,000",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,300,150x200x38,"2,200",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,300,180x200x38,"2,400",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,300,200x200x38,"2,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,180x300,"1,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,180x310,"2,100",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,240x300,"2,300",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,240x310,"2,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,270x300,"2,800",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,270x310,"3,100",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,300x310,"4,200",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,flat sheet,Hemstitch,300,330x310,"4,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Hemstitch,300,30x40,900,,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Hemstitch,300,50x70,"1,000",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Hemstitch,300,50x85,"1,100",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,pillow case,Hemstitch,300,65x65,"1,100",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,600,155x220/155x240,"4,800",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,600,200x200/200x220,"4,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,600,240x220,"5,100",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,600,260x220/260x240,"5,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,duvet cover,Hemstitch,600,290x240,"6,600",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,600,90x200x38,"2,700",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,600,120x200x38,"2,700",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
Noblesse Collection,fitted sheet,Hemstitch,600,150x200x38,"2,900",,Plain fabric Cotton Satin ,"Every item has been gutted by hand following the thread so it will be always straight after washing, and have a shrinkage margin so after washing will have the correct size.","These fabrics are top end lever quality, all the finishings and stitches are 100% made here in Italy, after 30 years of developments and improvements for the best quality. We are artisans so we check every item before packing. ",,,,"100% Egyptian cotton, satin or percale, weaved, dyed and finished 100% in Italy",,"Easily can wash light colors 40 - 60 degrees, and no problem for dryer, please remember that cotton is a natural fiber so if you dry it in the dryer don’t use too much heat.",,Italy
